channel_a,channel_b,puncta_id_a,puncta_id_b,match_mode,centroid_distance_um,voxel_overlap_fraction_min_object_pct,pixel_count_a,pixel_count_b,mean_intensity_a,max_intensity_a,mean_intensity_b,max_intensity_b,centroid_x_a_um,centroid_y_a_um,centroid_z_a_um,centroid_x_b_um,centroid_y_b_um,centroid_z_b_um,inside_mesh_flag_a,inside_mesh_flag_b,within_surface_threshold_flag_a,within_surface_threshold_flag_b
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1442,4412,centroid_distance,0,,494,3,10027,31199,1,1,57,47,12,57,46,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2698,5929,centroid_distance,0,,2,128,8063,10791,1,1,58,87,16,58,86,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2172,5360,centroid_distance,0,,133,8,10847,25519,1,1,70,53,14,70,53,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3117,6934,centroid_distance,0,,121,699,10969,32575,1,1,58,68,19,58,69,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2632,6235,centroid_distance,0,,13,3,8652,10943,1,1,65,76,16,65,76,16,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3340,7530,centroid_distance,0,,59,36,9444,14111,1,1,79,70,21,79,70,21,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),703,1418,centroid_distance,0,,2,99,8983,9511,1,1,83,35,8,83,35,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),817,3727,centroid_distance,0,,2074,2,9210,32719,1,1,56,54,10,57,54,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),410,858,centroid_distance,0,,103,615,11349,22927,1,1,69,43,7,69,43,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1448,4599,centroid_distance,0,,588,3,10018,36575,1,1,66,50,12,66,51,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3196,7216,centroid_distance,0,,1,27,5683,5683,1,1,68,80,19,67,80,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3118,7389,centroid_distance,0,,1096,18,12486,65535,1,1,82,68,19,83,69,20,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2193,5742,centroid_distance,0,,1108,58,10763,51839,1,1,74,59,15,74,59,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),809,2381,centroid_distance,0,,1,8,8255,8255,1,1,62,50,8,62,50,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3195,7211,centroid_distance,0,,34,23,10139,20287,1,1,66,78,19,66,78,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),776,2015,centroid_distance,0,,570,58,10147,33407,1,1,91,21,9,91,21,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2158,5336,centroid_distance,0,,25,31,10024,17119,1,1,95,31,14,94,31,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2295,5574,centroid_distance,0,,11,7,8469,11839,1,1,58,90,14,58,90,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),940,2488,centroid_distance,0,,19,4,10712,15223,1,1,88,63,9,88,64,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),672,2226,centroid_distance,0,,54,1,9954,26111,1,1,59,67,8,59,67,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2794,6531,centroid_distance,0,,101,160,9324,22815,1,1,74,78,17,74,78,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1665,4479,centroid_distance,0,,17,17,10649,18495,1,1,100,60,12,100,61,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),325,849,centroid_distance,0,,60,29,11317,22799,1,1,75,42,7,75,41,6,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1533,4153,centroid_distance,0,,159,20,9696,27199,1,1,81,70,11,81,71,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),854,3407,centroid_distance,0,,703,18,9854,35711,1,1,47,66,10,47,66,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1478,3233,centroid_distance,0,,17,161,10283,15959,1,1,57,82,11,57,82,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),736,1322,centroid_distance,0,,13,171,8704,24991,1,1,77,56,8,76,56,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),601,1351,centroid_distance,0,,21,246,8283,11047,1,1,49,62,8,49,63,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2578,6038,centroid_distance,0,,227,212,8920,18335,1,1,61,93,16,61,93,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1786,4422,centroid_distance,0,,62,154,10434,40607,1,1,95,49,12,95,49,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),420,760,centroid_distance,0,,498,1386,10155,28607,1,1,76,48,7,76,48,8,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),886,1446,centroid_distance,0,,184,343,8497,17519,1,1,64,43,9,64,43,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3007,6696,centroid_distance,0,,7,215,9463,15607,1,1,86,46,18,86,46,18,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3167,7448,centroid_distance,0,,898,13,9480,27391,1,1,69,86,20,68,86,20,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2170,5481,centroid_distance,0,,60,10,9985,19551,1,1,68,53,14,68,52,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2368,5670,centroid_distance,0,,142,697,8912,34687,1,1,41,77,15,41,77,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1451,3909,centroid_distance,0,,119,3,11482,33631,1,1,104,54,11,105,53,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2494,5908,centroid_distance,0,,1,186,9663,9663,1,1,85,78,15,85,78,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1833,4962,centroid_distance,0,,67,21,8971,13119,1,1,64,47,13,64,48,13,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2992,7069,centroid_distance,0,,693,11,8229,27199,1,1,74,86,19,74,86,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1125,3797,centroid_distance,0,,464,101,9236,25279,1,1,79,72,10,80,72,11,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1975,4787,centroid_distance,0,,135,333,8717,22879,1,1,67,76,13,67,76,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2111,4644,centroid_distance,0,,18,718,9513,12671,1,1,48,61,14,49,61,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),852,2204,centroid_distance,0,,14,3,10325,20303,1,1,59,65,8,59,64,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),584,2637,centroid_distance,0,,373,9,9657,34207,1,1,72,52,9,71,52,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2906,6578,centroid_distance,0,,1198,2497,8395,40127,1,1,91,50,19,90,50,18,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),530,1519,centroid_distance,0,,149,5,10049,29103,1,1,74,58,7,73,58,7,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),615,2004,centroid_distance,0,,497,2,10243,49599,1,1,55,85,8,55,85,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),747,1526,centroid_distance,0,,50,262,11729,23631,1,1,98,61,8,99,60,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),488,1205,centroid_distance,0,,4,132,8680,9463,1,1,85,63,7,85,63,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2480,6003,centroid_distance,0,,8,3,8135,11767,1,1,62,68,15,62,68,15,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1012,3374,centroid_distance,0,,280,29,10471,35935,1,1,62,58,10,62,58,10,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1382,3733,centroid_distance,0,,23,4,9093,13607,1,1,78,56,11,78,56,10,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2259,5387,centroid_distance,0,,38,40,9006,14223,1,1,53,61,14,54,62,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2712,6583,centroid_distance,0,,431,127,8958,30559,1,1,53,55,17,53,55,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),306,663,centroid_distance,0,,10,1,12757,18703,1,1,74,54,6,74,54,6,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1896,5189,centroid_distance,0,,306,178,9313,29487,1,1,59,80,14,59,81,14,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3157,6830,centroid_distance,0,,2,198,10463,10775,1,1,83,65,19,84,65,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),445,972,centroid_distance,0,,1,1,2387,2387,1,1,83,34,7,83,34,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2570,6027,centroid_distance,0,,73,21,10222,19103,1,1,63,83,16,63,83,16,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1166,3305,centroid_distance,0,,54,4,10993,17215,1,1,98,45,10,98,45,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2791,6462,centroid_distance,0,,118,18,8775,28687,1,1,80,76,17,79,76,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),550,1391,centroid_distance,0,,14,119,10762,19151,1,1,53,89,7,53,89,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2633,6963,centroid_distance,0,,1381,21,9373,29663,1,1,40,79,18,41,79,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1598,4154,centroid_distance,0,,3,50,9826,10751,1,1,57,71,11,56,71,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1243,2858,centroid_distance,0,,3,65,11002,12775,1,1,92,46,10,91,47,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2344,5513,centroid_distance,0,,26,209,8755,12927,1,1,66,62,14,66,62,15,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),708,2580,centroid_distance,0,,150,4,8884,15743,1,1,91,36,9,91,36,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2982,6756,centroid_distance,0,,68,639,9003,16799,1,1,66,79,18,66,79,18,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),719,2063,centroid_distance,0,,22,1,11987,17615,1,1,73,45,8,73,45,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),972,2999,centroid_distance,0,,63,5,11887,25311,1,1,65,80,9,65,80,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),320,728,centroid_distance,0,,8,7,6978,8783,1,1,75,39,6,75,39,6,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2189,5619,centroid_distance,0,,178,30,9220,29423,1,1,59,57,14,59,57,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),751,1531,centroid_distance,0,,7,545,8538,9663,1,1,73,62,8,73,62,9,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3147,7010,centroid_distance,0,,3,20,6335,7575,1,1,90,58,19,90,57,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2398,5737,centroid_distance,0,,9,20,12075,14695,1,1,68,58,15,68,58,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1253,3739,centroid_distance,0,,2279,566,8830,29935,1,1,48,58,11,48,58,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1006,2116,centroid_distance,0,,73,183,10436,26863,1,1,56,53,9,56,53,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),78,67,centroid_distance,0,,25,192,8591,11351,1,1,60,42,4,60,42,4,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3080,7066,centroid_distance,0,,1564,1163,8829,45407,1,1,86,85,20,86,85,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3382,7514,centroid_distance,0,,33,133,10716,16311,1,1,87,54,21,88,54,21,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2603,5854,centroid_distance,1,,1,7,7467,7467,1,1,83,59,16,83,59,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3332,7020,centroid_distance,1,,780,2048,9413,32207,1,1,67,62,21,67,62,21,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1089,3136,centroid_distance,1,,60,10,13267,36927,1,1,50,55,10,50,55,10,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1142,3028,centroid_distance,1,,1,7,6315,6315,1,1,90,24,10,89,24,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2251,5373,centroid_distance,1,,76,75,9702,23359,1,1,66,57,14,67,57,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2567,6245,centroid_distance,1,,578,232,9251,26847,1,1,42,79,16,41,78,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),438,1785,centroid_distance,1,,1682,367,9646,43071,1,1,89,12,9,89,11,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2617,6210,centroid_distance,1,,168,25,9090,17183,1,1,74,66,16,75,67,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),512,1258,centroid_distance,1,,50,12,11021,18383,1,1,82,36,8,82,36,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1516,4638,centroid_distance,1,,119,2,9914,18639,1,1,92,60,12,92,60,12,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1989,5195,centroid_distance,1,,38,27,10015,14031,1,1,61,84,13,61,83,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),821,2141,centroid_distance,1,,4,8,14037,17423,1,1,60,56,8,61,56,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1981,5435,centroid_distance,1,,310,539,8559,21279,1,1,51,78,14,51,78,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2967,6731,centroid_distance,1,,80,137,9566,15399,1,1,52,68,18,52,68,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1346,3447,centroid_distance,1,,18,5,10826,16399,1,1,92,14,10,92,14,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1068,3074,centroid_distance,1,,2,1,5683,6091,1,1,52,43,9,53,43,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1624,4378,centroid_distance,1,,17,7,6033,9375,1,1,53,91,12,53,91,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1700,4703,centroid_distance,1,,54,95,9608,15351,1,1,66,87,12,66,88,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2421,5884,centroid_distance,1,,7,14,8721,11295,1,1,66,69,15,66,69,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),609,1767,centroid_distance,1,,156,115,10809,27551,1,1,64,77,8,65,77,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),465,1139,centroid_distance,1,,47,32,9786,19807,1,1,59,45,7,59,45,7,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3333,7590,centroid_distance,1,,30,1,8265,19007,1,1,73,62,21,73,62,21,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),692,2014,centroid_distance,1,,78,1,9963,25471,1,1,83,19,8,82,19,8,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3393,7598,centroid_distance,1,,7,1,8764,10399,1,1,74,79,21,74,79,21,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3172,7305,centroid_distance,1,,7,18,9890,11951,1,1,87,35,19,87,35,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2936,6775,centroid_distance,1,,11,26,8755,10599,1,1,81,84,17,80,84,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1444,3511,centroid_distance,1,,78,72,9480,16319,1,1,93,48,11,93,48,11,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1948,5136,centroid_distance,1,,1050,159,8660,29887,1,1,76,58,14,76,59,14,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1620,4197,centroid_distance,1,,25,155,10472,16047,1,1,61,89,12,61,88,12,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),616,2007,centroid_distance,1,,332,32,9176,23327,1,1,56,86,8,56,86,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2787,6117,centroid_distance,1,,2,738,9619,10023,1,1,77,72,16,77,72,16,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1817,4793,centroid_distance,1,,34,2,10706,25087,1,1,67,79,12,67,79,12,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2605,6078,centroid_distance,1,,31,8,13223,22127,1,1,73,60,16,73,60,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2369,5784,centroid_distance,1,,25,5,9575,15511,1,1,41,78,14,42,78,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),143,834,centroid_distance,1,,5452,35,9203,43007,1,1,76,37,7,76,37,6,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),769,2750,centroid_distance,1,,716,215,11766,57631,1,1,75,79,9,76,79,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),717,2339,centroid_distance,1,,280,116,10144,28831,1,1,61,44,9,61,43,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2733,6217,centroid_distance,1,,7,18,9201,11463,1,1,52,69,16,51,68,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2335,5973,centroid_distance,1,,1008,719,10830,55551,1,1,50,59,16,50,59,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1044,4189,centroid_distance,1,,689,14,10346,51711,1,1,68,83,11,69,83,11,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3462,7638,centroid_distance,1,,25,24,9331,13727,1,1,77,73,22,77,73,22,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3314,7434,centroid_distance,1,,3,8,10374,12199,1,1,66,73,20,66,73,20,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3078,7135,centroid_distance,1,,151,70,9135,19855,1,1,42,79,18,42,79,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1020,2458,centroid_distance,1,,577,115,9681,49343,1,1,66,60,10,66,61,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3254,7288,centroid_distance,1,,34,581,8774,14327,1,1,73,79,19,73,79,20,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1708,4584,centroid_distance,1,,1,40,7919,7919,1,1,93,40,12,93,40,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),536,1536,centroid_distance,1,,33,2,12353,37887,1,1,74,64,7,75,64,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3367,7533,centroid_distance,1,,1,1,6419,6419,1,1,68,74,21,68,74,21,False,False,True,True
